ID	Posted	user	Text
791703525323603968	2016-10-27 18:10:04 +0000	ozgunharmanci	JB: crispr can have dna cutting biases. CERES data analysis is vey effective in removing these biases. #biodata16
791702495588483072	2016-10-27 18:05:58 +0000	kwangbom	RT @jtleek: Warning deep learning won't help you with low sample size problems in genomics says @OlgaTroyanskaya at #biodata16
791702053336780800	2016-10-27 18:04:13 +0000	claczny	RT @lpachter: OT: Warning: genomics may not benefit from the flexibility of deep learning, where even linear models can overfit #biodata16
791701925603471360	2016-10-27 18:03:42 +0000	michaelhoffman	JB: Unexpressed genes should not register as essential. Dependencies on genes in same complex should correlate. #biodata16
791701649869996032	2016-10-27 18:02:37 +0000	michaelhoffman	"JB: CERES removes ""passenger"" dependencies. Number of false positives remains roughly constant as you move down list. #biodata16"
791701088193933312	2016-10-27 18:00:23 +0000	michaelhoffman	JB: CERES removes depletion effect due to Cas9 cutting. #biodata16
791700915770228737	2016-10-27 17:59:42 +0000	hrksrkr	"RT @michaelhoffman: JB: Dhat_ij: observed data

Dhat_ij = q_i^(C*_ij) I[M_ik =1]g_kj + q_i(a_j + min(C*_ij, p_j))t_j)

#biodata16"
791700815115419648	2016-10-27 17:59:18 +0000	michaelhoffman	JB: The first term is a genetic component and the second term is a cutting component #BioData16
791700705795006464	2016-10-27 17:58:52 +0000	michaelhoffman	"JB: Dhat_ij: observed data

Dhat_ij = q_i^(C*_ij) I[M_ik =1]g_kj + q_i(a_j + min(C*_ij, p_j))t_j)

#biodata16"
791700608294199300	2016-10-27 17:58:28 +0000	jdidion	I think this is the best equation slide I've ever seen #BioData16
791700556863639552	2016-10-27 17:58:16 +0000	ozgunharmanci	Copy number effects estimation of essentiality in experimental approaches like crispr #biodata16
791700408997670913	2016-10-27 17:57:41 +0000	michaelhoffman	JB: Want to preserve maximum amount of biological information into account. Take guide efficacies, cutting phenomenon into acct #biodata16
791700055069777920	2016-10-27 17:56:16 +0000	michaelhoffman	JB: DANG. Depletion score has a relationship with number of cuts the guide is making [looks like a ReLU in reverse] #biodata16
791699890472714240	2016-10-27 17:55:37 +0000	michaelhoffman	JB: How do we derive true gene essentiality from multiple measures? #biodata16
791699775905210368	2016-10-27 17:55:10 +0000	michaelhoffman	JB: Switched from RNAi to CRISPR/Cas9. Fewer off-target effects than shRNA. But different guide RNAs have different efficacies #biodata16
791699693835284480	2016-10-27 17:54:50 +0000	michaelhoffman	JB: Loss of function screens identify genes essential to cancer. #biodata16
791699132100534273	2016-10-27 17:52:36 +0000	ozgunharmanci	Jordan Bryan from broad on genetic dependencies in cancer #biodata16
791699061355208704	2016-10-27 17:52:19 +0000	michaelhoffman	Now: Jordan Bryan: CERES: A model for inferring genetic dependencies in cancer cell lines from CRISPR KO screens #biodata16
791698961832742912	2016-10-27 17:51:56 +0000	iddux	@michaelhoffman is looking for postdocs https://t.co/7cvrZzHzRQ #BioData16
791698048070066177	2016-10-27 17:48:18 +0000	jdidion	Correlation vs causation: is methylation an indicator of binding, or does it cause/discourage binding? MH looking into it #BioData16
791697991463800836	2016-10-27 17:48:04 +0000	iddux	.@michaelhoffman's  method of finding methyl-sensitive TF sites:  https://t.co/Mcq0SqVuXE #BioData16
791697595282448384	2016-10-27 17:46:30 +0000	morgantaschuk	MH: Method on epigenetic alphabets available in biorxiv https://t.co/IEvvwuWpVO #BioData16
791697247566258177	2016-10-27 17:45:07 +0000	big_data_flow	RT @michaelhoffman: Looking for a postdoc to study gene regulation with big epigenomic data. If you're at #biodata16, let's talk! https://t.co/RbT7vGAUu0
791697151625691138	2016-10-27 17:44:44 +0000	morgantaschuk	MH: Myc binding to determine which C's are unmethylated, ZFP57 prefers methylated. Ran panel of many TFs, saw coop effects w CTCF #BioData16
791697127550353412	2016-10-27 17:44:38 +0000	jdidion	MH CTCF dislikes methylated sequences, ZFP57 loves em #BioData16
791696946281013248	2016-10-27 17:43:55 +0000	ozgunharmanci	MH: ctcf strongly disfavors methylated dna #biodata16
791696168564785153	2016-10-27 17:40:50 +0000	IdeaAntenna	RT @michaelhoffman: OT: 90% of GWAS loci are within noncoding regions. Chromatin a primary link between variants and disease. #biodata16
791696090928189440	2016-10-27 17:40:31 +0000	ashissaha123	@michaelhoffman presents his lab's cool work on modified transcription binding motif with modified alphabets. #biodata16
791696085333008384	2016-10-27 17:40:30 +0000	SwinglerM	RT @lpachter: OT: Warning: genomics may not benefit from the flexibility of deep learning, where even linear models can overfit #biodata16
791695827735642112	2016-10-27 17:39:28 +0000	morgantaschuk	MH: Expanded alphabet- C is unmethyl, h is 5-hydroxylmethyl C, m is 5-methyl, x is 5-somemethyl . thresholding to determine which #BioData16
791695195251277824	2016-10-27 17:36:58 +0000	morgantaschuk	MH: Approaches 1. Modify existing motifs using expanded alphabet or 2. De novo discover motifs, and treat as hypotheses to test #BioData16
791695124782874624	2016-10-27 17:36:41 +0000	jdidion	MEME suite now works with arbitrary genetic alphabets #BioData16
791694883979456513	2016-10-27 17:35:43 +0000	jdidion	MH Just add more rows to the PWM for compatibility with existing motif analysis strategies #BioData16
791694825628270592	2016-10-27 17:35:30 +0000	nephantes	Michael Hoffman: Modeling methyl-sensitive transcription factor motifs. https://t.co/yWdPtp90mE #biodata16
791694720695144448	2016-10-27 17:35:05 +0000	ozgunharmanci	Cytomod geneates cell type specific methyl genome sequence from Hoffman lab #biodata16
791694536565227521	2016-10-27 17:34:21 +0000	y_digest	RT @lpachter: .@BeEngelhardt's paper describing in more detail what's in the talk is https://t.co/PGr6IgeQOC #biodata16
791694425407758336	2016-10-27 17:33:54 +0000	morgantaschuk	MH: Started by expanding the available base pairs from canonical 4 pairs to include 5mC:G and 5hmC:G and their complements #biodata16
791694285737517056	2016-10-27 17:33:21 +0000	jdidion	.@michaelhoffman expands the epigenetic alphabet used to predict methyl-sensitive TF binding #BioData16
791694213268275200	2016-10-27 17:33:04 +0000	jtleek	There is a pause in tweeting at #biodata16 since @michaelhoffman is telling us about an expanded epigenetic alphabet
791694080417886208	2016-10-27 17:32:32 +0000	giessel	.@michaelhoffman to start the post-lunch session, talking about modeling methyl substitution in sequences w/new bases #BioData16
791693936628760577	2016-10-27 17:31:58 +0000	iddux	We are in the posterior Machine Learning session of #biodata16. @michaelhoffman is up.
791693880018268160	2016-10-27 17:31:44 +0000	morgantaschuk	"Now at #BioData16 : @michaelhoffman on Modeling methyl-sensitive transcription factor motifs with an
expanded epigenetic alphabet"
791693851111092225	2016-10-27 17:31:37 +0000	ozgunharmanci	Michael Hoffman on methyl sensitive tf binding #biodata16
791692564357345280	2016-10-27 17:26:30 +0000	hrksrkr	#biodata16 is an extremely good way to find people I want to follow on twitter ..
791687255270318080	2016-10-27 17:05:25 +0000	CellFinder	.@CellFinder  is presenting poster 52 today at #BioData16 @cshlmeetings
791686756177510400	2016-10-27 17:03:26 +0000	VDumeaux	RT @michaelhoffman: OT discussing DeepSEA. https://t.co/wWjAyHcSAE importance of holding out features for evaluation #biodata16
791686045872033796	2016-10-27 17:00:36 +0000	TiffanyTimbers	"Heard at #BIODATA16, and I will use this when I explain my wet-lab to dry-lab transition: ""I like writing loops, not doing loops."""
791684712343465984	2016-10-27 16:55:18 +0000	CH_maria_CH	RT @jtleek: Warning deep learning won't help you with low sample size problems in genomics says @OlgaTroyanskaya at #biodata16
791684630537797632	2016-10-27 16:54:59 +0000	CH_maria_CH	RT @lpachter: Worth keeping in mind that deep learning for vision requires LOTS of samples. FaceNet used *200,000,000* #biodata16 https://t.co/vYo5NEYBIq
791684585276997636	2016-10-27 16:54:48 +0000	CH_maria_CH	RT @michaelhoffman: OT: Deep learning will overfit your data even faster than other methods! #biodata16
791684522958020609	2016-10-27 16:54:33 +0000	CH_maria_CH	RT @FabienCampagne: @OlgaTroyanskaya giving an introduction to deep learning at #biodata16. Discusses when approach expected to work, # data vs # params.
791684507132895232	2016-10-27 16:54:29 +0000	CH_maria_CH	RT @michaelhoffman: OT: 90% of GWAS loci are within noncoding regions. Chromatin a primary link between variants and disease. #biodata16
791684320922525696	2016-10-27 16:53:45 +0000	ramdya	RT @lpachter: Worth keeping in mind that deep learning for vision requires LOTS of samples. FaceNet used *200,000,000* #biodata16 https://t.co/vYo5NEYBIq
791684305105936384	2016-10-27 16:53:41 +0000	CH_maria_CH	RT @iddux: The single tool that EVERYONE uses in #BioData16 is @github
791684137019174912	2016-10-27 16:53:01 +0000	v_x1r	"@lpachter To paraphrase: ""A bioinformatician is a blind man in a dark room looking for a black cat that Is not there"" #biodata16"
791683736295407620	2016-10-27 16:51:26 +0000	ozgunharmanci	RT @lpachter: Worth keeping in mind that deep learning for vision requires LOTS of samples. FaceNet used *200,000,000* #biodata16 https://t.co/vYo5NEYBIq
791683421181399040	2016-10-27 16:50:11 +0000	IHEC_Epigenomes	RT @michaelhoffman: Looking for a postdoc to study gene regulation with big epigenomic data. If you're at #biodata16, let's talk! https://t.co/RbT7vGAUu0
791682945463390208	2016-10-27 16:48:17 +0000	ErickLoomis	RT @lpachter: OT: Warning: genomics may not benefit from the flexibility of deep learning, where even linear models can overfit #biodata16
791682931483877377	2016-10-27 16:48:14 +0000	ozgunharmanci	Lunch break #biodata16
791679333043675136	2016-10-27 16:33:56 +0000	glyn_dk	RT @yosons: Rafael Irizarry #biodata16 https://t.co/hraiSk6lY7
791677472320303104	2016-10-27 16:26:32 +0000	kevin_c_chen	RT @lpachter: OT: Warning: genomics may not benefit from the flexibility of deep learning, where even linear models can overfit #biodata16
791676697687027716	2016-10-27 16:23:28 +0000	hongqin	RT @michaelhoffman: OT: 90% of GWAS loci are within noncoding regions. Chromatin a primary link between variants and disease. #biodata16
791674646672269313	2016-10-27 16:15:19 +0000	quaidmorris	RT @yosons: Yulia Rubanova #biodata16 https://t.co/qxRtriini5
791673140510416896	2016-10-27 16:09:19 +0000	nucholab	RT @lpachter: OT: Warning: genomics may not benefit from the flexibility of deep learning, where even linear models can overfit #biodata16
791672139011264512	2016-10-27 16:05:21 +0000	lpachter	The results of submitting 1000 random bp generated at https://t.co/ufahWmmjEL to the https://t.co/HWMFa26BLl server… https://t.co/o2aj3KpJZ6
791671085825683456	2016-10-27 16:01:10 +0000	jdidion	OT Clarification: training on quantitative data; predicting fold-change #BioData16
791671067991482368	2016-10-27 16:01:05 +0000	TiffanyTimbers	RT @iddux: The single tool that EVERYONE uses in #BioData16 is @github
791671030821556225	2016-10-27 16:00:56 +0000	michaelhoffman	@yosons I'm not counting the postdocs ;) #biodata16
791671015348854784	2016-10-27 16:00:53 +0000	TiffanyTimbers	RT @jdidion: Beautiful master lecture from @OlgaTroyanskaya at #BioData16 : very motivating to see what's possible with DNNs
791670987771092992	2016-10-27 16:00:46 +0000	geetduggal	"RT @lpachter: FN: mentions Toil ""pipeline architecture for massive workflows"" https://t.co/qmaS3PVe4p #biodata16"
791670748309884928	2016-10-27 15:59:49 +0000	anshul	RT @johnny_israeli: AS: in silico mutagenesis cannot identify important features when neuron activations are saturated  #BioData16
791670683810066432	2016-10-27 15:59:34 +0000	jdidion	Beautiful master lecture from @OlgaTroyanskaya at #BioData16 : very motivating to see what's possible with DNNs
791670538036883457	2016-10-27 15:58:59 +0000	anshul	RT @TiffanyTimbers: @rndbrtrnd - no, not to this excellent talk by Avanti Shrikumar #biodata16, but here's a link to a talk by her from… https://t.co/vWMAwLA7iC
791670433808392192	2016-10-27 15:58:34 +0000	anshul	RT @yosons: Avanti Shrikumar #biodata16 https://t.co/Q6joZIrrXk
791670398349901832	2016-10-27 15:58:26 +0000	__yoson__	@michaelhoffman 13? #biodata16
791670149757763584	2016-10-27 15:57:26 +0000	BioDataGanache	RT @yosons: Gregory Darnell #biodata16 https://t.co/4gVBBvVAyA
791670050944061440	2016-10-27 15:57:03 +0000	michaelhoffman	OT lists 11 alumni who are now faculty elsewhere. An impressive record #biodata16
791670036301774848	2016-10-27 15:56:59 +0000	__yoson__	Olga Troyanskaya #biodata16 https://t.co/53qpsDQwA9
791669957503258624	2016-10-27 15:56:41 +0000	FarrisSP	RT @michaelhoffman: OT: 90% of GWAS loci are within noncoding regions. Chromatin a primary link between variants and disease. #biodata16
791669905108107264	2016-10-27 15:56:28 +0000	hrksrkr	love to see a tensor flow implementation of DeepSEA #biodata16
791669885805948928	2016-10-27 15:56:23 +0000	michaelhoffman	I prefer @Bitbucket #biodata16 https://t.co/ucS5YVwSfu
791669716351844352	2016-10-27 15:55:43 +0000	aexbrown	RT @lpachter: OT: Warning: genomics may not benefit from the flexibility of deep learning, where even linear models can overfit #biodata16
791669682898079745	2016-10-27 15:55:35 +0000	iddux	The single tool that EVERYONE uses in #BioData16 is @github
791669463200456704	2016-10-27 15:54:43 +0000	iddux	@OlgaTroyanskaya Deep Sea https://t.co/dMSHfkOnY9 predicts chromatin profiles from genomic sequences #BioData16
791669222434799617	2016-10-27 15:53:45 +0000	cshlmeetings	RT @yosons: Yulia Rubanova #biodata16 https://t.co/qxRtriini5
791669202205679616	2016-10-27 15:53:40 +0000	cshlmeetings	RT @yosons: Avanti Shrikumar #biodata16 https://t.co/Q6joZIrrXk
791669184350543872	2016-10-27 15:53:36 +0000	cshlmeetings	RT @yosons: Gregory Darnell #biodata16 https://t.co/4gVBBvVAyA
791669156231933952	2016-10-27 15:53:30 +0000	cshlmeetings	RT @yosons: Yifei Huang #biodata16 https://t.co/r0byT67sbm
791669126628577280	2016-10-27 15:53:22 +0000	cshlmeetings	RT @yosons: Barbara Engelhardt #biodata16 https://t.co/ip1x8UbMlX
791669086346358784	2016-10-27 15:53:13 +0000	anshul	RT @lpachter: Now .@avshrikumar from the @anshul lab on interpreting deep learning #biodata16
791669084593192961	2016-10-27 15:53:12 +0000	cshlmeetings	RT @yosons: Nathan Dunn #biodata16 https://t.co/z8PsBjgN8j
791669065710526468	2016-10-27 15:53:08 +0000	cshlmeetings	RT @yosons: Fabien Campagne #BioData16 https://t.co/cOx3QcOOxt
791669028041461761	2016-10-27 15:52:59 +0000	cshlmeetings	RT @yosons: Martin Morgan #BioData16 https://t.co/f98WEfCwIv
791669000438767616	2016-10-27 15:52:52 +0000	cshlmeetings	RT @yosons: Jacob Pritt #biodata16 https://t.co/oZaVyghkcA
791668975818211328	2016-10-27 15:52:46 +0000	cshlmeetings	RT @yosons: Rafael Irizarry #biodata16 https://t.co/hraiSk6lY7
791668647756431360	2016-10-27 15:51:28 +0000	michaelhoffman	OT: Negatives: MAF-controlled 1KG SNPs within specific distance to positive variants #biodata16
791668608975896576	2016-10-27 15:51:19 +0000	michaelhoffman	OT: Curation of functionally annotated SNPs: HGMD/GRASP/GWAS #biodata16
791668213138485248	2016-10-27 15:49:45 +0000	hrksrkr	Binding factor prediction from SNP’s #BioData16
791667786883837952	2016-10-27 15:48:03 +0000	TapsiKS	RT @lpachter: OT: Warning: genomics may not benefit from the flexibility of deep learning, where even linear models can overfit #biodata16
791667738364248064	2016-10-27 15:47:51 +0000	ozgunharmanci	In silico mutagenesis is useful for interpreting deep learning models #biodata16
791667531626975232	2016-10-27 15:47:02 +0000	michaelhoffman	OT: By their nature, neural networks are never going to be as interpretable as a nice generative model. #biodata16
791666991543312384	2016-10-27 15:44:53 +0000	michaelhoffman	OT: In silico mutagenesis: basepair-level analysis of TF binding. This is how they interpret results. #biodata16
791666971129614337	2016-10-27 15:44:49 +0000	ozgunharmanci	DeepSEA also predicts allele specific effects #biodata16 very useful for ASE analysis
791666885565747200	2016-10-27 15:44:28 +0000	nephantes	To predict the noncoding-variant effects from sequence using a deep learning algorithm: DeepSea https://t.co/rUTcEPWOik #BioData16
791666669521342467	2016-10-27 15:43:37 +0000	iddux	RT @yosons: Johnny Israeli #biodata16 https://t.co/kNSyc6aNby
791666633152598016	2016-10-27 15:43:28 +0000	jdidion	OT DeepSEA 95% accurate in predicting allele bias in real DNase-seq data #BioData16
791666261394620417	2016-10-27 15:41:59 +0000	michaelhoffman	OT: Have experiments (DNase-seq for 35 cell types) and DeepSEA predictions. #biodata16
791666173456879616	2016-10-27 15:41:38 +0000	michaelhoffman	OT: Single nucleotide sensitivity of chromatin effect prediction. Reference- and alternative-allele biased variants. #biodata16
791665345794805760	2016-10-27 15:38:21 +0000	iddux	To conclude: #deeplearning has Made Neural Networks Great Again! #BioData16
791665278623031296	2016-10-27 15:38:05 +0000	aphillippy	Proud that my summer student @chirgjain got a talk at #BioData16 ! Go see him present our latest ideas for long-read mapping on Friday.
791665112729935872	2016-10-27 15:37:25 +0000	michaelhoffman	.@FabienCampagne: When do you stop training the model? OT: I think here it is a set number of iterations. #biodata16
791664624383000576	2016-10-27 15:35:29 +0000	Alfons_Valencia	RT @lpachter: OT: Warning: genomics may not benefit from the flexibility of deep learning, where even linear models can overfit #biodata16
791664533358120960	2016-10-27 15:35:07 +0000	michaelhoffman	OT discussing DeepSEA. https://t.co/wWjAyHcSAE importance of holding out features for evaluation #biodata16
791664475694886912	2016-10-27 15:34:54 +0000	BenLangmead	RT @aphillippy: Honored that @BenLangmead trusted me with his students today while he and the rest of JHU are at #BioData16 Hope they like assembly! :)
791664352214605825	2016-10-27 15:34:24 +0000	aphillippy	Honored that @BenLangmead trusted me with his students today while he and the rest of JHU are at #BioData16 Hope they like assembly! :)
791664306676961280	2016-10-27 15:34:13 +0000	ozgunharmanci	DeepSEA preditcs disease variation #biodata16
791663955865374721	2016-10-27 15:32:50 +0000	drchriscole	RT @michaelhoffman: OT: Deep learning will overfit your data even faster than other methods! #biodata16
791663806325874688	2016-10-27 15:32:14 +0000	ozgunharmanci	~400 features from encode remc and gtex are used for building CNN #biodata16
791663587970338816	2016-10-27 15:31:22 +0000	SeanHacks	RT @jtleek: Warning deep learning won't help you with low sample size problems in genomics says @OlgaTroyanskaya at #biodata16
791663375893889025	2016-10-27 15:30:31 +0000	drbachinsky	RT @morgantaschuk: Crazy 2.5 days at the #BioData16 Hackathon now done! Our hack: Fast Identification of Expressed Variants https://t.co/YsBsltKMEd
791663221115613185	2016-10-27 15:29:54 +0000	cshlmeetings	RT @jtleek: Warning deep learning won't help you with low sample size problems in genomics says @OlgaTroyanskaya at #biodata16
791663204963352576	2016-10-27 15:29:51 +0000	cshlmeetings	RT @iddux: Interesting question: since deep learning is black-boxy, does it satisfy reproducibility & transparency? #BioData16
791663155768426496	2016-10-27 15:29:39 +0000	michaelhoffman	OT: Interactions between sequence features including cooperativity, co-factors, etc. #biodata16
791662844861419520	2016-10-27 15:28:25 +0000	michaelhoffman	OT: How do we design a sequence model for chromatin? @ENCODE_NIH+Roadmap data. Use context information. #biodata16
791662717752975360	2016-10-27 15:27:54 +0000	cntalavera	RT @lpachter: OT: Warning: genomics may not benefit from the flexibility of deep learning, where even linear models can overfit #biodata16
791662691169538048	2016-10-27 15:27:48 +0000	cntalavera	RT @lpachter: Worth keeping in mind that deep learning for vision requires LOTS of samples. FaceNet used *200,000,000* #biodata16 https://t.co/vYo5NEYBIq
791662656956530688	2016-10-27 15:27:40 +0000	cntalavera	RT @michaelhoffman: OT: Deep learning will overfit your data even faster than other methods! #biodata16
791662129925525504	2016-10-27 15:25:34 +0000	cshlmeetings	RT @yosons: Johnny Israeli #biodata16 https://t.co/kNSyc6aNby
791662114704388096	2016-10-27 15:25:31 +0000	cshlmeetings	RT @yosons: Han Fang #biodata16 https://t.co/MKRxlxuzwt
791662087411990532	2016-10-27 15:25:24 +0000	cshlmeetings	RT @yosons: Frank Nothaft #biodata16 https://t.co/hFdLEYJ0nO
791662068948688896	2016-10-27 15:25:20 +0000	tek_keller	RT @yosons: Yulia Rubanova #biodata16 https://t.co/qxRtriini5
791662038791643136	2016-10-27 15:25:13 +0000	tek_keller	RT @yosons: Avanti Shrikumar #biodata16 https://t.co/Q6joZIrrXk
791662003576246272	2016-10-27 15:25:04 +0000	tek_keller	RT @yosons: Gregory Darnell #biodata16 https://t.co/4gVBBvVAyA
791661970915201024	2016-10-27 15:24:56 +0000	tek_keller	RT @yosons: Yifei Huang #biodata16 https://t.co/r0byT67sbm
791661949520060416	2016-10-27 15:24:51 +0000	tek_keller	RT @yosons: Barbara Engelhardt #biodata16 https://t.co/ip1x8UbMlX
791661782444216320	2016-10-27 15:24:11 +0000	michaelhoffman	OT: 90% of GWAS loci are within noncoding regions. Chromatin a primary link between variants and disease. #biodata16
791661683014004736	2016-10-27 15:23:48 +0000	nephantes	OT: Another black box: deep learning. Not easy to explain the results to the users. No established theory behind yet.   #biodata16
791661483868454912	2016-10-27 15:23:00 +0000	FabienCampagne	@OlgaTroyanskaya giving an introduction to deep learning at #biodata16. Discusses when approach expected to work, # data vs # params.
791661436002902016	2016-10-27 15:22:49 +0000	jdiggans	RT @lpachter: OT: Warning: genomics may not benefit from the flexibility of deep learning, where even linear models can overfit #biodata16
791661361365483520	2016-10-27 15:22:31 +0000	cshlmeetings	RT @morgantaschuk: Crazy 2.5 days at the #BioData16 Hackathon now done! Our hack: Fast Identification of Expressed Variants https://t.co/YsBsltKMEd
791661249331335168	2016-10-27 15:22:04 +0000	kieranrcampbell	RT @lpachter: OT: Warning: genomics may not benefit from the flexibility of deep learning, where even linear models can overfit #biodata16
791661070419189760	2016-10-27 15:21:22 +0000	mvandebunt1	RT @lpachter: OT: Warning: genomics may not benefit from the flexibility of deep learning, where even linear models can overfit #biodata16
791660757020712960	2016-10-27 15:20:07 +0000	tek_keller	RT @jtleek: Warning deep learning won't help you with low sample size problems in genomics says @OlgaTroyanskaya at #biodata16
791660684375384065	2016-10-27 15:19:50 +0000	ozgunharmanci	"""A lot of empirical practices in deep learning, theory still did not catch up"" #biodata16"
791660665937076225	2016-10-27 15:19:45 +0000	razibkhan	RT @michaelhoffman: So far, OT's talk is making deep learning more accessible *and* more scary. #biodata16
791660585381494784	2016-10-27 15:19:26 +0000	michaelhoffman	So far, OT's talk is making deep learning more accessible *and* more scary. #biodata16
791660427453300736	2016-10-27 15:18:48 +0000	tek_keller	RT @michaelhoffman: OT: Deep learning will overfit your data even faster than other methods! #biodata16
791660415809978370	2016-10-27 15:18:46 +0000	jtleek	RT @michaelhoffman: .@jtleek: How much human interaction is required for designing model architecture? OT: A lot. #biodata16
791660405768740865	2016-10-27 15:18:43 +0000	iddux	@OlgaTroyanskaya: more theory needed to explain #deeplearning. Field is quite empricial #BioData16
791660396436480000	2016-10-27 15:18:41 +0000	jdidion	OT Hyperparameter choice is human-intensive; little theory to direct optimal choice - still mostly empirical #BioData16
791660382444261376	2016-10-27 15:18:38 +0000	ozgunharmanci	OT: warns about possible overfitting in high dimensional genomics problems #biodata16
791660340589293568	2016-10-27 15:18:28 +0000	michaelhoffman	OT: There is little theory to get answers on number of layers and other model architecture choices. It's empirical for now. #biodata16
791660083893665792	2016-10-27 15:17:26 +0000	arthegall	RT @lpachter: Worth keeping in mind that deep learning for vision requires LOTS of samples. FaceNet used *200,000,000* #biodata16 https://t.co/vYo5NEYBIq
791660078101360641	2016-10-27 15:17:25 +0000	claczny	RT @michaelhoffman: OT: Deep learning will overfit your data even faster than other methods! #biodata16
791660074968223745	2016-10-27 15:17:24 +0000	arthegall	RT @lpachter: OT: Warning: genomics may not benefit from the flexibility of deep learning, where even linear models can overfit #biodata16
791660057159237632	2016-10-27 15:17:20 +0000	JasonWilliamsNY	RT @lpachter: OT: Warning: genomics may not benefit from the flexibility of deep learning, where even linear models can overfit #biodata16
791660054097326080	2016-10-27 15:17:19 +0000	michaelhoffman	.@jtleek: How much human interaction is required for designing model architecture? OT: A lot. #biodata16
791659961201922048	2016-10-27 15:16:57 +0000	ZaminIqbal	RT @michaelhoffman: OT: Deep learning will overfit your data even faster than other methods! #biodata16
791659931518705668	2016-10-27 15:16:50 +0000	DNAmlin	RT @lpachter: OT: Warning: genomics may not benefit from the flexibility of deep learning, where even linear models can overfit #biodata16
791659783992598529	2016-10-27 15:16:15 +0000	michaelhoffman	OT: Deep learning will overfit your data even faster than other methods! #biodata16
791659730510962689	2016-10-27 15:16:02 +0000	ozgunharmanci	OT: deep learning may not always require much data. #biodata16
791659681013985280	2016-10-27 15:15:50 +0000	jdidion	OT It's not so much how much data you have as the dimensionality vs sample size that determines whether DNNs will work #BioData16
791659678547619840	2016-10-27 15:15:50 +0000	HIMSaudi	RT @jtleek: Warning deep learning won't help you with low sample size problems in genomics says @OlgaTroyanskaya at #biodata16
791659616170078208	2016-10-27 15:15:35 +0000	michaelhoffman	OT: 🚨 Even the linear model can overfit to the data. #biodata16
791659542849417216	2016-10-27 15:15:17 +0000	lpachter	Worth keeping in mind that deep learning for vision requires LOTS of samples. FaceNet used *200,000,000* #biodata16 https://t.co/vYo5NEYBIq
791659500323340288	2016-10-27 15:15:07 +0000	lpachter	OT: Warning: genomics may not benefit from the flexibility of deep learning, where even linear models can overfit #biodata16
791659493499236352	2016-10-27 15:15:06 +0000	jdidion	RT @jtleek: Warning deep learning won't help you with low sample size problems in genomics says @OlgaTroyanskaya at #biodata16
791659465653284864	2016-10-27 15:14:59 +0000	michaelhoffman	OT: ⚠️ Many high-dimensional, low-sample-count problems typical in genomics may not benefit from flexibility of deep learning. #biodata16
791659439879229440	2016-10-27 15:14:53 +0000	jtleek	Warning deep learning won't help you with low sample size problems in genomics says @OlgaTroyanskaya at #biodata16
791658930296459264	2016-10-27 15:12:51 +0000	ozgunharmanci	OT: all the concerns with ML still applies to deep learning. And they are hard to interpret. #biodata16
791658899933986816	2016-10-27 15:12:44 +0000	jdidion	OT should live-code a neural network to learn the relationship between real time and the CSHL clock #BioData16
791658834590896128	2016-10-27 15:12:29 +0000	michaelhoffman	OT: Recurrent neural network. Variable length input [like a dynamic Bayesian network] #biodata16
791658753187864584	2016-10-27 15:12:09 +0000	iddux	@OlgaTroyanskaya #deeplearning is not a carte-blanche to ignore the stuff you shouldn't: overfitting, x-validation, etc. #BioData16
791658573730381825	2016-10-27 15:11:26 +0000	michaelhoffman	OT: 3/Fully connected layer is most prone to overfitting. #biodata16
791658365374070784	2016-10-27 15:10:37 +0000	jayghurye	RT @lpachter: The machine learning session at #biodata16 is 100% Beamer slides so far.
791658281945014272	2016-10-27 15:10:17 +0000	jameslz	RT @lpachter: RI: Showing MDS plot with axes labeled PC1 and PC2 #biodata16 See https://t.co/REpL7HYn4P for connection
791658189687230464	2016-10-27 15:09:55 +0000	michaelhoffman	OT: 2/Pooling: collapse features, reduce dimensionality. #biodata16
791658011727110144	2016-10-27 15:09:12 +0000	jdidion	OT Many posible DNN architectures (here's a handy list: https://t.co/g6xavI9o8j) #BioData16
791657975748386816	2016-10-27 15:09:04 +0000	michaelhoffman	OT: 1/Apply same computation with a sliding window across DNA seq. Use spatial invariance structure of data by reusing params #biodata16
791657918580097024	2016-10-27 15:08:50 +0000	ozgunharmanci	Convolutional NNs for sequence analysis is the primary aplication we see #biodata16
791657873247989760	2016-10-27 15:08:39 +0000	iddux	RT @michaelhoffman: OT: 3/convolution layer (high-order features) #biodata16
791657842239471616	2016-10-27 15:08:32 +0000	iddux	"RT @michaelhoffman: OT: Deep convolutional networks: 1/convolution layer (scan for motifs)
2/pooling layer (spatial scaling) #biodata16"
791657837730656256	2016-10-27 15:08:31 +0000	michaelhoffman	OT: 3/convolution layer (high-order features) #biodata16
791657807502270464	2016-10-27 15:08:24 +0000	michaelhoffman	"OT: Deep convolutional networks: 1/convolution layer (scan for motifs)
2/pooling layer (spatial scaling) #biodata16"
791657772312096768	2016-10-27 15:08:15 +0000	iddux	@OlgaTroyanskaya But really, we just have faster computers now. So NN are back! #deeplearning #BioData16
791657533320622080	2016-10-27 15:07:18 +0000	iddux	@OlgaTroyanskaya Is deep learning simply NN in a new dress? Kinda. But regularization & optimization improved. #BioData16
791657314667331585	2016-10-27 15:06:26 +0000	michaelhoffman	OT: What changed? Improved regularization (dropout). Improved optimization, faster computation (GPU+parallel), larger dat #biodata16
