ID,Posted at,Screen name,Text
789517477696925696,2016-10-21 17:23:29 +0000,Partek_Inc,Last day at #ASHG16 - stop by booth #402 & let one of our scientists show you how our software can help with your data analysis.
789517407094120448,2016-10-21 17:23:13 +0000,michaelhoffman,"RG: ATAC-QTL peaks are close to associated SNPs, with 33% SNPs within 2 kbp of peak #ASHG16"
789517375150264320,2016-10-21 17:23:05 +0000,thatdnaguy,#ASHG16 RG: A peak is the peak seen in sequencing. The QTL SNP may not be in that peak.
789517366245859328,2016-10-21 17:23:03 +0000,stevemunger,Just saw the craziest Q-Q plot of the conference. #ASHG16
789517331399442432,2016-10-21 17:22:54 +0000,claritas4kids,"#ASHG16 KH: young hq mice look like middle-aged wt, see loss of ganglion cell layer at 4 months"
789517292392574976,2016-10-21 17:22:45 +0000,jxchong,I’ll be hanging around booth430 for a while if you want to talk radically-open data sharing via @MyGene2 or otherwise! #ASHG16
789517291301896192,2016-10-21 17:22:45 +0000,thatdnaguy,#ASHG16 RG: ~42M PE reads per person. ~1800 local ATAC QTLs +/- 20kb from the peak
789517136951586816,2016-10-21 17:22:08 +0000,thatdnaguy,#ASHG16 RG: Performed an ATAC-QTL study [ I like this approach ]
789517064155246592,2016-10-21 17:21:51 +0000,GeneticsIL,"On avg, ❤️ transplant recipients have ~114-201 gene 1 copy inactivation and ~49-98 gene 2 copy inactivation. #ASHG16"
789517026389692416,2016-10-21 17:21:42 +0000,claritas4kids,#ASHG16 KH: longer rise time show compromised photoreceptor cells
789517002444386304,2016-10-21 17:21:36 +0000,thatdnaguy,#ASHG16 RG: Enriched for BZip motifs. And also enriched for autoimmune loci.
789516979665272832,2016-10-21 17:21:31 +0000,WestMidBowel,RT @GenomicsEngland: .@CSOSue discusses the NHS vision for personalised medicine #genomes100k #ASHG16 https://t.co/ZtXDgJ17up
789516955866628096,2016-10-21 17:21:25 +0000,lizworthey,JvS: In large cohort heart transplantation datasets identified 40 (? missed it) cases with both copies inactivated #ASHG16
789516917476167680,2016-10-21 17:21:16 +0000,thatdnaguy,#ASHG16 RG: Why activation? Looked at resting and activated. Those specific to active are in t cell enhancers.
789516860622417920,2016-10-21 17:21:02 +0000,claritas4kids,"#ASHG16 KH: use electroretinogram, can use 10-90% rise time to look at photoreceptor cells, vision defects seen at 2 months"
789516831316844545,2016-10-21 17:20:55 +0000,thatdnaguy,#ASHG16 RG: ImmVar cohort. Activate cells. Do ATAC and RNA-Seq.
789516814287986688,2016-10-21 17:20:51 +0000,dccc_phd,RT @RyanTewhey: C Brown: Deep chromatin profiling uncovers ~30% more cis-regulatory elements than what is in catalogs.  #ASHG16
789516755890823168,2016-10-21 17:20:37 +0000,lauribe,JB: NCGENES tries to provide WES to underprivileged population of patients. 30% of patient population were non-caucasian #ASHG16
789516736714244096,2016-10-21 17:20:33 +0000,thatdnaguy,#ASHG16 RG: Requires little material. Quick assay. 50k primary T-cells.
789516707500961792,2016-10-21 17:20:26 +0000,dccc_phd,RT @thatdnaguy: #ASHG16 CB: ? Do eQTL match the reported GWAS? A - about half the eQTL doesn't affect nearest gene. 10% aff multiple genes.
789516657802612736,2016-10-21 17:20:14 +0000,thatdnaguy,#ASHG16 RG: Want to measure genetic effects on chromatin state. Use ATAC-Seq with TN5 transposase [ available on AddGene... ]
789516652345950208,2016-10-21 17:20:13 +0000,JedMSP,Friendly reminder that your female colleagues' appearance is not what qualifies them as a scientist. #ASHG16
789516621970759680,2016-10-21 17:20:05 +0000,dccc_phd,RT @blueyedgenes: J Berg at #ASHG16: increasing diversity in genetic studies not about political correctness but about enhancing scientific knowledge
789516619571683328,2016-10-21 17:20:05 +0000,CellPressNews,ALTernative #telomere maintenance and #cancer @trendscancer #ASHG16 https://t.co/lQ2SxhSxWH
789516611199705088,2016-10-21 17:20:03 +0000,LivStatGen,Fantastic talk from Christian Benner at #FIMM - LDstore to enable collection and sharing of LD information. #ASHG16
789516606279782400,2016-10-21 17:20:02 +0000,23andMeResearch,Have you heard? @23andMe has launched a grant program awarding 200 kits to researchers at #ASHG16! Details here: https://t.co/e1a4S3UaOy
789516540152467456,2016-10-21 17:19:46 +0000,claritas4kids,"#ASHG16 KH: look at 25 WT and hq mice eye structure, retinal histology"
789516520795705344,2016-10-21 17:19:41 +0000,lizworthey,JvS: Some source of variation underpinning rejection might be homozygous gene or exon dels & LoF vars ablating both copies of gene #ASHG16
789516517968707584,2016-10-21 17:19:41 +0000,thatdnaguy,#ASHG16 RG: Challenging to annotate the mechanisms.
789516485198614528,2016-10-21 17:19:33 +0000,thatdnaguy,#ASHG16 RG: But is a complex trait. Regulation also complex and includes looping and trans effects.
789516424767115264,2016-10-21 17:19:18 +0000,GeneticsIL,Using genetics 2 learn about rejection after ❤️ transplant- J van Setten is studying genes inactive in recipients & active in donors #ASHG16
789516400079417344,2016-10-21 17:19:12 +0000,thatdnaguy,#ASHG16 RG: Genetic variants obv can affect gene exp. Can affect TF binding.
789516385831432193,2016-10-21 17:19:09 +0000,MichaelMackley,"J Berg: Diversity in genomics research critical not for political correctness but for good science, best results #ASHG16"
789516371902078976,2016-10-21 17:19:06 +0000,dccc_phd,RT @thatdnaguy: #ASHG16 CB: ? What abt cred SNPs but dont overlap reg element signal? A - Miss things not marked with our epi pulldowns
789516311093129216,2016-10-21 17:18:51 +0000,Alanna_Rahm,Great talk by Katrina Goddard on engagement of undeserved populations and the possible disconnect btn provider and pt perspectives  #ASHG16
789516297239339008,2016-10-21 17:18:48 +0000,dccc_phd,RT @RaulieSci: CB: Most GWAS SNPs have a nominal association with cis-eQTLs. Colocalization testing is necessary. #ASHG16
789516276045524992,2016-10-21 17:18:43 +0000,claritas4kids,"#ASHG16 KH: AIF part of complex I in mitochondria, energy utilization"
789516264708255744,2016-10-21 17:18:40 +0000,yluo86,"excellent suggestion from Benner! Together with GWAS summary stats, studies should also share their LD information. (""LDstore"") #ashg16"
789516255694696449,2016-10-21 17:18:38 +0000,thatdnaguy,#ASHG16 RG: [ Her tall hair game is far in advance of mine. Need to rethink my style ]
789516195519016960,2016-10-21 17:18:24 +0000,blueyedgenes,J Berg at #ASHG16: increasing diversity in genetic studies not about political correctness but about enhancing scientific knowledge
789516173700272128,2016-10-21 17:18:18 +0000,michaelhoffman,Now: Rachel Gate: Genetic determinants of chromatin accessibility predict variation in T cell activation and autoimmunity #ASHG16
789516157489340420,2016-10-21 17:18:15 +0000,thatdnaguy,#ASHG16 RG: Rachel Gat. Genetic determinants of chromatin accessibility predict t cell activation variation.
789516095459827712,2016-10-21 17:18:00 +0000,WebsEdge_Health,#genomes100k project delivered by @GenomicsEngland https://t.co/eX7Ob0uM3h uses genetic #sequencing to understand #RareDisease #ASHG16
789516048068333568,2016-10-21 17:17:49 +0000,claritas4kids,"#ASHG16 KH: wearing harlequin dress today to match mouse mutation (Pdcd8, Aif)"
789515942350827520,2016-10-21 17:17:23 +0000,RekaGene,Beautiful presentation and interesting talk by Christian Benner on fine-mapping GWAS data. Faith in #ASHG16 restored.
789515913984827392,2016-10-21 17:17:17 +0000,michaelhoffman,Q: Trans-regulation? CB: Haven't looked at it yet or at Hi-C data but we want to #ASHG16
789515913640894464,2016-10-21 17:17:16 +0000,thatdnaguy,#ASHG16 CB: ? Any trans? A - Haven't looked for any trans effects. But interesting for future.
789515879847309312,2016-10-21 17:17:08 +0000,lizworthey,"JvS: Currently, donor/recipient (D-R) matching is suboptimal. Besides HLA, also other genetic factors play a role in graft rejection #ASHG16"
789515816907706368,2016-10-21 17:16:53 +0000,lauribe,J.Berg now will discuss the importance of genetic testing in more diverse populations #ASHG16
789515794208002048,2016-10-21 17:16:48 +0000,ReillyLikesIt,RT @RyanTewhey: C Brown: Deep chromatin profiling uncovers ~30% more cis-regulatory elements than what is in catalogs.  #ASHG16
789515773861429248,2016-10-21 17:16:43 +0000,thatdnaguy,#ASHG16 CB: ? Do eQTL match the reported GWAS? A - about half the eQTL doesn't affect nearest gene. 10% aff multiple genes.
789515708619030528,2016-10-21 17:16:28 +0000,lizworthey,Up next Jessica van Setten on The role of loss-of-function mutations on death & development of rejection after heart transplantation #ASHG16
789515701065166848,2016-10-21 17:16:26 +0000,claritas4kids,"#ASHG16 now up, Kathleen Hill from Univ Western Ontario who will talk about retinal degeneration"
789515664952131584,2016-10-21 17:16:17 +0000,HMGC_Seq_Core,The last day in the #ASHG16 exhibit hall has started. Please visit booth 1329 to learn more about our clinical WGS & WES services.
789515656592883712,2016-10-21 17:16:15 +0000,RyanTewhey,C Brown: 76% of CREs validate within an MPRA exp. #ASHG16
789515593024098305,2016-10-21 17:16:00 +0000,Magda_Skipper,CB: deep mutiindividual epigenomic profiling expands catalogue of tissue specific CRE #ASHG16
789515588448071680,2016-10-21 17:15:59 +0000,jacquesfellay,Last 3 talks in host-pathogen session demonstrate the value of in vitro studies for human genomics of infection #ASHG16
789515548212072453,2016-10-21 17:15:49 +0000,thatdnaguy,#ASHG16 CB: ? Overlapped with reg regions (no ac marks)? A - No.
789515538158399489,2016-10-21 17:15:47 +0000,joshulux,"CB: LD reference panel size needs to scale up with GWAS size to support fine mapping (>1k for 5k GWAS, >10k for 50k GWAS). #ASHG16"
789515529237049344,2016-10-21 17:15:45 +0000,RyanTewhey,C Brown: Deep chromatin profiling uncovers ~30% more cis-regulatory elements than what is in catalogs.  #ASHG16
789515441764864000,2016-10-21 17:15:24 +0000,meiotic_Drive,224: An atlas of genomic variants connecting cellular host-pathogen traits to human infectious disease. #ASHG16
789515433715965952,2016-10-21 17:15:22 +0000,JamesPBLloyd,RT @jxchong: Intronic var in FLNA only segregating variant. Actually not intronic. Heart-specific exonic transcript #ASHG16
789515419233116160,2016-10-21 17:15:19 +0000,thatdnaguy,#ASHG16 CB: ? Looked at loci where SNP coding? A - have not looked at coding SNPs that could regulate.
789515407958781952,2016-10-21 17:15:16 +0000,JamesPBLloyd,RT @jxchong: Exon is both heart specific and primate specific. #ASHG16
789515406763450368,2016-10-21 17:15:16 +0000,dccc_phd,RT @aktilot: Is there a quick way to find all the @biorxivpreprint presented at #ASHG16? Would be great resource to share w/ colleagues not in Vancouver
789515403575779328,2016-10-21 17:15:15 +0000,Cnspracklen,RT @RaulieSci: CB: Most GWAS SNPs have a nominal association with cis-eQTLs. Colocalization testing is necessary. #ASHG16
789515401399009280,2016-10-21 17:15:14 +0000,naisha_s,Check out poster 3372 #ASHG16 context dependent conservation scores using 11K WGS. https://t.co/qQSXYmxPsr #HLI @juliadiiulio
789515378770649088,2016-10-21 17:15:09 +0000,JamesPBLloyd,RT @jxchong: Novel antibody to this heart specific isoform. Isoform is much shorter only 557aa va 2640 #ASHG16
789515342317924352,2016-10-21 17:15:00 +0000,saphetor,"Coffee and Swiss Chocolate, Live Demo, Booth#324 for #ASHG16 attendees. @varsome: The Free Human Variant Search Eng… https://t.co/3IYa554uMa"
789515299263361024,2016-10-21 17:14:50 +0000,michaelhoffman,Conferences can set up a @biorxivpreprint channel but I don't think that happened for #ASHG16. Maybe for #ASHG17? https://t.co/E8r2jdmtZL
789515279663443968,2016-10-21 17:14:45 +0000,jasonvassy,"RT @Genomes2People: For anyone looking for more info, here's website: https://t.co/xfoUIMn3Wj and papers: https://t.co/fBmCBPidb2… https://t.co/0vwDwdtjtS"
789515273061609472,2016-10-21 17:14:44 +0000,thatdnaguy,#ASHG16 CB: ? What abt cred SNPs but dont overlap reg element signal? A - Miss things not marked with our epi pulldowns
789515264995921921,2016-10-21 17:14:42 +0000,dccc_phd,RT @thatdnaguy: #ASHG16 CB: Allelic imbalance at CREs. 1800 CREs with significant imbalance. 14 derived from lipid GWAS [ nice! ]
789515226517352448,2016-10-21 17:14:33 +0000,RaulieSci,CB: Most GWAS SNPs have a nominal association with cis-eQTLs. Colocalization testing is necessary. #ASHG16
789515200261005312,2016-10-21 17:14:26 +0000,MeetVancouver,"@splon You've been so sweet to us, we've got a little present for you come by our booth on level 1 to pick it up #ASHG16"
789515193852174336,2016-10-21 17:14:25 +0000,lukejostins,"AP: infection causes a general increase in isoform diversity. Many more splice QTLs than eQTLs, 5-10% look specific to infection. #ASHG16"
789515162042576896,2016-10-21 17:14:17 +0000,yluo86,"Benner: ""Reference panel size needs to grow proportionally with the GWAS sample size"" for fine-mapping analyses #ashg16"
789515125556248576,2016-10-21 17:14:09 +0000,splon,Goddard - Again patients more interested than providers thought they would be! Access to downstream services huge issue for patient. #ASHG16
789515119898210304,2016-10-21 17:14:07 +0000,aktilot,Is there a quick way to find all the @biorxivpreprint presented at #ASHG16? Would be great resource to share w/ colleagues not in Vancouver
789515101413924864,2016-10-21 17:14:03 +0000,thatdnaguy,#ASHG16 CB: Work of Minal Caliskan and Julian Segert
789515058778771456,2016-10-21 17:13:53 +0000,jxchong,I think maybe an argument for using ensembl transcripts over refseq since at least ensembl transcript space is larger #ASHG16
789515058766229504,2016-10-21 17:13:53 +0000,michaelhoffman,Very nice talk by CB. #ASHG16
789514934862225408,2016-10-21 17:13:23 +0000,WandaLattanzi,Brilliant talk on brain organoids from LIG4 microcephalic patients' cells. Excelent model! Great job @biomilly #ASHG16  @GeneticsSociety
789514892361498624,2016-10-21 17:13:13 +0000,Ella45314774,RT @FDNA_Tweets: #Face2Gene can facilitate evaluations of rare #genetic disorders for genetic professionals #ASHG16 https://t.co/6V6owmlE27
789514857619922944,2016-10-21 17:13:05 +0000,thatdnaguy,#ASHG16 CB: Allelic imbalance at CREs. 1800 CREs with significant imbalance. 14 derived from lipid GWAS [ nice! ]
789514836250009600,2016-10-21 17:13:00 +0000,david_a_knowles,C Benner: LD info from a ref panel (rather than the study) can break FINEMAPping from #GWAS summary stats. Bigger panels/GWAS help. #ASHG16
789514811025522693,2016-10-21 17:12:54 +0000,naisha_s,Context-dependent conservation scores using 11K WGS without a priori https://t.co/qQSXYmxPsr #ASHG16 @JCVenter #HLI
789514757619404800,2016-10-21 17:12:41 +0000,michaelhoffman,CB: 1804/49253 CREs have significant allelic imbalance at 5% FDR. 14 loci with significant allelic imbalance [cool!!!] #ASHG16
789514754213552128,2016-10-21 17:12:40 +0000,splon,Goddard - Patients concerned about equity for them & coverage. Priority - ending led diagnostic odyssey highest (only 16 subjects). #ASHG16
789514677180960768,2016-10-21 17:12:22 +0000,blueyedgenes,"Wake up call to #ASHG16: in low resource settings, genetic services low priority/utility in face of food and housing insecurity, job loss."
789514648470945793,2016-10-21 17:12:15 +0000,thatdnaguy,#ASHG16 CB: Colocalized SNPS in 95% credible sets at 49 loci overlap with cis regulatory elements.
789514628468322304,2016-10-21 17:12:10 +0000,jxchong,Anita Beck from our lab asking the obv question-how can we identify these types of exons prospectively in other projects? #ASHG16
789514593538146304,2016-10-21 17:12:02 +0000,michaelhoffman,"CB: Colocalized SNPs in ""95% credible"" set at 49 loci overlap liver cis-regulatory elts #ASHG16"
789514576689639425,2016-10-21 17:11:58 +0000,JedMSP,Christopher Cassa's intro slide is essential popgen for all geneticists: variation=mutation+selection+drift #ASHG16
789514563028856832,2016-10-21 17:11:54 +0000,claritas4kids,"#ASHG16 FP: cerebral organoids - much smaller in LIG4-, starts growing later and not as well"
789514511795441664,2016-10-21 17:11:42 +0000,lizworthey,CP: here is the paper https://t.co/dTtOQfa1u2 #ASHG16
789514459198861312,2016-10-21 17:11:30 +0000,michaelhoffman,CB: Close to saturation. 83% of expressed genes are promoter marks. 32% don't overlap ENCODE DHS sites #ASHG16
789514436084060160,2016-10-21 17:11:24 +0000,GeneticsIL,FLNA is well-characterized as a cardiac dz gene. New insights suggest certain mutations may be associated with X-linked CHD. #ASHG16
789514426210619392,2016-10-21 17:11:22 +0000,splon,Goddard - then interviewed patients themselves! Used scenarios as comic strips to explain genomic services #ASHG16
789514388042424320,2016-10-21 17:11:13 +0000,michaelhoffman,CB: Validated more than 1000 with an in-house massively parallel reporter assay #ASHG16
789514318588940288,2016-10-21 17:10:56 +0000,dccc_phd,RT @thatdnaguy: #ASHG16 CB: Most eQTL GWAS overlaps are spurious. Colocalization of association signals is key.
789514310544269313,2016-10-21 17:10:54 +0000,michaelhoffman,"CB: Collection of loci with strong evidence of eQTL and lipid association. Filter against 6B ChIP-seq reads for H3K27ac, H3K4me3 #ASHG16"
789514303703351296,2016-10-21 17:10:53 +0000,thatdnaguy,#ASHG16 CB: 7% of genome marked. 32% don't overlap with encode DHS sites.
789514288339660800,2016-10-21 17:10:49 +0000,lizworthey,CP: Take home is that there may be many more exons that exist in gene models highly specific for particular tissues #ASHG16
789514212208816128,2016-10-21 17:10:31 +0000,jxchong,Preuss: evidence suggests possible thousands of heart-specific exons. What other mutations are we missing in these exons? #ASHG16
789514174246387712,2016-10-21 17:10:22 +0000,t199y,"RT @Congenica: Last exhibition day at #ASHG16, visit booth 230, we have scones ;-)"
789514112803958785,2016-10-21 17:10:07 +0000,trendscancer,#Chromatin structure profiling identifies crucial regulators of #tumor maintenance @trendscancer #ASHG16
789514104478183424,2016-10-21 17:10:05 +0000,jacquesfellay,Shortening of 3’ UTRs transcripts upon infection to avoid miRNA down regulation. Fascinating. @athmapai https://t.co/4G9AG38XAR #ASHG16
789514084274216960,2016-10-21 17:10:00 +0000,GeneticsIL,"""We might be missing more than we think"" - C. Preuss. Let's think about the genome is new ways! Where else can mts be? #ASHG16"
789514004850892800,2016-10-21 17:09:41 +0000,OAgenetics,Ko: GWAS reveals VAC14 impacts docking of salmonella & therefore cell invasion #ASHG16
789514003881955328,2016-10-21 17:09:41 +0000,thatdnaguy,#ASHG16 CB: Most eQTL GWAS overlaps are spurious. Colocalization of association signals is key.
789513916061618176,2016-10-21 17:09:20 +0000,splon,"Goddard - interviewed practitioners. Thought patients had more urgent issues, lack of access & PERCEPTION not interested or helpful #ASHG16"
789513913326899200,2016-10-21 17:09:20 +0000,dccc_phd,RT @michaelhoffman: CB: GWAS loci → colocalized with eQTL → look for variants overlapping cis-regulatory elements #ASHG16
789513895736029185,2016-10-21 17:09:15 +0000,jxchong,Expression of CASQ2 also nicely overlaps with cardiac specific FLNA isoform. Does this pheno result from loss of CASQ2 intrxn?#ASHG16
789513885665460224,2016-10-21 17:09:13 +0000,eduardoarmienta,RT @BCILifeSciences: Your time at #ASHG16 isn't complete without visiting Booth #625. Learn about our growing portfolio of genomics workflow solutions.
789513850315952130,2016-10-21 17:09:05 +0000,thatdnaguy,#ASHG16 CB: Many hepatocyte specific eQTLs.
789513777154625536,2016-10-21 17:08:47 +0000,michaelhoffman,CB: Multi-cohort analysis improves discovery power. Many induced hepatocyte-specific eQTLs #ASHG16
789513769395290112,2016-10-21 17:08:45 +0000,meows0r,RT @ClementYChow: Remember that even basic science has the potential to transform lives. #ASHG16  https://t.co/wNAnSXVfqd
789513720032440320,2016-10-21 17:08:33 +0000,thatdnaguy,#ASHG16 CB: Look for co-localizing eQTLs. Look for overlapping cis regulatory elements. And then check for genotype variation.
789513702051491840,2016-10-21 17:08:29 +0000,michaelhoffman,CB: GWAS loci → colocalized with eQTL → look for variants overlapping cis-regulatory elements #ASHG16
789513696498159616,2016-10-21 17:08:28 +0000,claritas4kids,"#ASHG16 FP: LIG4 CNs after induce NGN2 expression, fewer cells in LIG4-"
789513667196755968,2016-10-21 17:08:21 +0000,lizworthey,CP: CASQ2 interaction hypothesised; CASQ2 immunohistochemistry studies showed exact overlap with FLNA in mouse fetal heart #ASHG16
789513604785590272,2016-10-21 17:08:06 +0000,yluo86,FINEMAP is on! efficient alg for efficient finemapping. prob of having >1 causal variants in a locus https://t.co/lSN1iOYrpu #ashg16
789513599190302720,2016-10-21 17:08:05 +0000,michaelhoffman,CB: Global Lipid Genetics Consortium data #ASHG16
789513588700438528,2016-10-21 17:08:02 +0000,sj_marzi,To hear all about the exciting findings of our H3K27ac ChIPseq study in Alzheimer's Disease brain find me at poster… https://t.co/ZXPM3lJR0c
789513580236247040,2016-10-21 17:08:00 +0000,GenomeWeb,"New database gnomAD from @dgmacarthur and team includes info on 126,216 exomes and 15,136 whole genomes. #ASHG16 https://t.co/4jt9MJG5ww"
789513562569838596,2016-10-21 17:07:56 +0000,thatdnaguy,#ASHG16 CB: Global lipid consortium. 300+ 1g liver biopsies. Epi profiling.
789513534371532800,2016-10-21 17:07:49 +0000,Magda_Skipper,"A very nice intro on how GWAS, eQTL and epigenomics profiles can in combination help identify causal loci and varia… https://t.co/G20CL39X6C"
789513505162407936,2016-10-21 17:07:42 +0000,Massgenomics,Genomic medicine from genetic discovery and counseling to intervention and clinical trials. Session 61 starts at 11:00 in room 302 #ASHG16
789513496371138560,2016-10-21 17:07:40 +0000,chaini1987,Differential isoform usage upon infection #session53 #ASHG16
789513408030703616,2016-10-21 17:07:19 +0000,jxchong,Distinct expression pattern at tip of fetal aortic valve. CASQ2 interacts with cardiac isoform. CASQ2 disease phenotype overlaps #ASHG16
789513387508129792,2016-10-21 17:07:14 +0000,D_TOOLS_,"#DevelopmentTools

#ASHG16 Paper for #GGVbrowser just published & can be found here: https://t.co/2Vk9Gb0uPV; Stable versn of browser: …"
789513385767567360,2016-10-21 17:07:14 +0000,D_TOOLS_,"#DevelopmentTools

#ASHG16 Have fun putting rs'ids from talks into the beta-version update to our #GGVbrowser to see maps! …"
789513347284635648,2016-10-21 17:07:05 +0000,GeertFrederix,"@blueyedgenes  $$ was defined as the elephant in the room, pink because within GCOF we aim to think outside the box #ASHG16 #GCOF"
789513346504466432,2016-10-21 17:07:04 +0000,eduardoarmienta,RT @FDNA_Tweets: #Face2Gene can facilitate evaluations of rare #genetic disorders for genetic professionals #ASHG16 https://t.co/NBefpwZgUd
789513299838676992,2016-10-21 17:06:53 +0000,dccc_phd,"RT @michaelhoffman: CB: Can we combine GWAS, eQTL and epigenomic profiles to make discoveries? #ASHG16"
789513272097513472,2016-10-21 17:06:47 +0000,lizworthey,CP: Showed 17 week fetal heart novel isoform expression with immunohistochemistry #ASHG16
789513269614522368,2016-10-21 17:06:46 +0000,sbmontgom,@casey6r0wn highlights GTEx eQTL roadmap relationships #ASHG16
789513264518410240,2016-10-21 17:06:45 +0000,claritas4kids,"#ASHG16 FP: LIG4- express less SOX1, higher MAP2 in NPCs"
789513255538438144,2016-10-21 17:06:43 +0000,michaelhoffman,CB: Broadly eQTL SNPs are enriched in promoters+enhancers. Greater when epigenomic dataset derived from matched tissue. Important #ASHG16
789513242582265856,2016-10-21 17:06:40 +0000,splon,Goddard - Abs241 Genetic services in city clinics. Only 1.5% had any genetic services (75% in OB-GYN). Mainly hemoglobinopathy & CF. #ASHG16
789513225683349504,2016-10-21 17:06:36 +0000,SaraTee77,M.Udler gives excellent talk on using Mendelian disease (HNF1A/PPARG allelic spectrum/continuum of effects) to identIfy T2D subtypes #ASHG16
789513221237448705,2016-10-21 17:06:35 +0000,jacquesfellay,.@athmapai studied transcriptomic response to in vitro infection of derived macrophages -> important switch in isoform usage #ASHG16
789513206393745409,2016-10-21 17:06:31 +0000,aifbw,RT @michaelhoffman: CB: One of most profound observations from GWAS: vast majority of h2 driven by noncoding variation #ASHG16
789513069210632193,2016-10-21 17:05:58 +0000,michaelhoffman,"CB: GTEx identified eQTLs in lotsa cell types. As discovery cohort size increases, eQTLs are increasingly tissue-specific #ASHG16"
789513062730506240,2016-10-21 17:05:57 +0000,Cnspracklen,RT @thatdnaguy: #ASHG16 JD: Believe that rs998584 is the causal allele at the VEGF locus. Causes low VEGF.
789513051296837632,2016-10-21 17:05:54 +0000,lizworthey,CP: Generated an Ab against the hypothesised normal isoform - identified several bands in heart derived sample western blots #ASHG16
789513004245143552,2016-10-21 17:05:43 +0000,jxchong,Novel antibody to this heart specific isoform. Isoform is much shorter only 557aa va 2640 #ASHG16
789512956304175104,2016-10-21 17:05:31 +0000,michaelhoffman,"CB: Can we combine GWAS, eQTL and epigenomic profiles to make discoveries? #ASHG16"
789512943096307712,2016-10-21 17:05:28 +0000,aifbw,RT @thatdnaguy: #ASHG16 CB: Using RNA-Seq you can directly count the number of transcripts with the expected allele.
789512898808729600,2016-10-21 17:05:18 +0000,michaelhoffman,CB: Filter LD proxies for those that overlap predicted cis-regulatory elements. Some show allele-specific activity themselves #ASHG16
789512893519671296,2016-10-21 17:05:16 +0000,23andMeResearch,RT @garimameh: This is how #geneticists party! #scienceisFUN @23andMe #ASHG16 https://t.co/hKasZjczLL
789512853548101632,2016-10-21 17:05:07 +0000,CellPressNews,"Last chance to pick up your favorite Cell Press journals, including AJHG, at booth 1006! #ASHG16"
789512831725019136,2016-10-21 17:05:02 +0000,BCILifeSciences,Your time at #ASHG16 isn't complete without visiting Booth #625. Learn about our growing portfolio of genomics workflow solutions.
789512803988086784,2016-10-21 17:04:55 +0000,lizworthey,CP: Identified only 1 candidate; a FLNA deep intronic variant. But believe that this is a var in an alt exon not in gene models #ASHG16
789512795972710400,2016-10-21 17:04:53 +0000,claritas4kids,"#ASHG16 FP: made neural progenitor cells, cortical neurons, and cerebral organoids"
789512795507204096,2016-10-21 17:04:53 +0000,lukejostins,"More cellular infection models from @athmapai. Infect macrophages with listeria or salmonella, looking for expression splice QTLs #ASHG16"
789512785772240897,2016-10-21 17:04:51 +0000,dccc_phd,"RT @michaelhoffman: CB: Regulatory elements act across large distances, making target gene identification difficult #ASHG16"
789512776104284160,2016-10-21 17:04:48 +0000,jxchong,Exon is both heart specific and primate specific. #ASHG16
789512742709321728,2016-10-21 17:04:40 +0000,dccc_phd,RT @michaelhoffman: CB: Hypothesis: most GWAS variants function by modifying gene expression #ASHG16
789512688116260864,2016-10-21 17:04:27 +0000,SeqComplete,"Chirpstory updated.
Brilliant Live-tweeting at #ASHG16 @GeneticsSociety #Genetics #pgrnmtg #qwRGC #genomics #healt.. https://t.co/5cgMFR4gYC"
789512677013848064,2016-10-21 17:04:25 +0000,thatdnaguy,#ASHG16 CB: Using RNA-Seq you can directly count the number of transcripts with the expected allele.
789512661901910016,2016-10-21 17:04:21 +0000,stevemunger,C'mon science peeps: Don't be stingy with the clapping after talks. Science is tough - peer appreciation helps us keep going. #ASHG16
789512660077260800,2016-10-21 17:04:21 +0000,Genomes2People,"For anyone looking for more info, here's website: https://t.co/xfoUIMn3Wj and papers: https://t.co/fBmCBPidb2… https://t.co/0vwDwdtjtS"
789512651432800256,2016-10-21 17:04:19 +0000,aindap,RT @CharlestonCWKC: Glad to see our 2012 work on polygenic sel on height impacting the field. Natural sel session #ASHG16 @mturchin20 https://t.co/nPQqLJF4EU
789512593387859968,2016-10-21 17:04:05 +0000,lizworthey,CP: 8 Illumina WES for 2 families and resequencing of targeted regions from prior linkage analysis identified regions #ASHG16
789512561821556736,2016-10-21 17:03:57 +0000,borovay_robert,"RT @Spectrum: New exome database gnomAD announced at #ASHG16 by @dgmacarthur — contains data on ~126,216 exomes.… https://t.co/BWDZvNNT5Q"
789512549528023040,2016-10-21 17:03:54 +0000,michaelhoffman,CB explaining eQTLs #ASHG16
789512544587165696,2016-10-21 17:03:53 +0000,jxchong,Intronic var in FLNA only segregating variant. Actually not intronic. Heart-specific exonic transcript #ASHG16
789512529865084929,2016-10-21 17:03:50 +0000,TSExplorer,Great diabetes research talks happening right now in session 48 at #ASHG16!
789512529567358976,2016-10-21 17:03:50 +0000,dccc_phd,RT @michaelhoffman: CB: One of most profound observations from GWAS: vast majority of h2 driven by noncoding variation #ASHG16
789512525641461760,2016-10-21 17:03:49 +0000,jwbelmon,RT @jxchong: Christoph Preuss with large Xlinked pedigrees with structural heart defects. Linkage to Xq28 #ASHG16
789512520763453440,2016-10-21 17:03:48 +0000,LivStatGen,Wonderful talk from Andrew Morris detailing a meta regression approach for assessing contribution of ancestry between GWAS. #ASHG16 #MR-MEGA
789512456741588992,2016-10-21 17:03:32 +0000,claritas4kids,#ASHG16 FP: LIG4 KO is lethal in mice so used iPSCs
